# Time X Y Z
       0.132000       3.140103       6.753680       0.794248
       0.133000       3.176452       6.832779       0.813559
       0.134000       3.213231       6.912730       0.833320
       0.135000       3.250443       6.993541       0.853542
       0.136000       3.288094       7.075221       0.874236
       0.137000       3.326187       7.157778       0.895411
       0.138000       3.364727       7.241218       0.917080
       0.139000       3.403718       7.325551       0.939253
       0.140000       3.443165       7.410784       0.961943
       0.141000       3.483072       7.496925       0.985160
       0.142000       3.523444       7.583982       1.008917
       0.143000       3.564285       7.671963       1.033227
       0.144000       3.605599       7.760875       1.058101
       0.145000       3.647392       7.850727       1.083553
       0.146000       3.689667       7.941526       1.109596
       0.147000       3.732430       8.033280       1.136243
       0.148000       3.775686       8.125996       1.163508
       0.149000       3.819438       8.219683       1.191405
       0.150000       3.863692       8.314347       1.219948
       0.151000       3.908453       8.409997       1.249152
       0.152000       3.953725       8.506638       1.279031
       0.153000       3.999513       8.604280       1.309601
       0.154000       4.045822       8.702930       1.340877
       0.155000       4.092657       8.802593       1.372876
       0.156000       4.140022       8.903278       1.405613
       0.157000       4.187923       9.004992       1.439104
       0.158000       4.236365       9.107740       1.473368
       0.159000       4.285353       9.211531       1.508420
       0.160000       4.334890       9.316371       1.544278
       0.161000       4.384984       9.422266       1.580960
       0.162000       4.435638       9.529223       1.618485
       0.163000       4.486857       9.637247       1.656871
       0.164000       4.538647       9.746346       1.696137
       0.165000       4.591013       9.856525       1.736302
       0.166000       4.643959       9.967789       1.777386
       0.167000       4.697491      10.080144       1.819409
       0.168000       4.751614      10.193596       1.862392
       0.169000       4.806332      10.308150       1.906356
       0.170000       4.861652      10.423811       1.951321
       0.171000       4.917577      10.540584       1.997310
       0.172000       4.974114      10.658472       2.044344
       0.173000       5.031266      10.777481       2.092447
       0.174000       5.089040      10.897614       2.141641
       0.175000       5.147439      11.018875       2.191950
       0.176000       5.206470      11.141268       2.243397
       0.177000       5.266137      11.264796       2.296007
       0.178000       5.326445      11.389461       2.349804
       0.179000       5.387399      11.515266       2.404813
       0.180000       5.449004      11.642214       2.461061
       0.181000       5.511265      11.770306       2.518573
       0.182000       5.574186      11.899544       2.577376
       0.183000       5.637774      12.029928       2.637497
       0.184000       5.702031      12.161460       2.698963
       0.185000       5.766964      12.294140       2.761802
       0.186000       5.832576      12.427967       2.826043
       0.187000       5.898873      12.562942       2.891714
       0.188000       5.965859      12.699062       2.958844
       0.189000       6.033539      12.836327       3.027465
       0.190000       6.101916      12.974734       3.097605
       0.191000       6.170996      13.114281       3.169296
       0.192000       6.240783      13.254965       3.242569
       0.193000       6.311282      13.396781       3.317456
       0.194000       6.382495      13.539727       3.393989
       0.195000       6.454428      13.683796       3.472200
       0.196000       6.527084      13.828983       3.552123
       0.197000       6.600467      13.975282       3.633793
       0.198000       6.674581      14.122687       3.717241
       0.199000       6.749430      14.271189       3.802505
       0.200000       6.825017      14.420780       3.889618
       0.201000       6.901347      14.571452       3.978616
       0.202000       6.978421      14.723194       4.069536
       0.203000       7.056243      14.875995       4.162414
       0.204000       7.134817      15.029845       4.257286
       0.205000       7.214145      15.184731       4.354191
       0.206000       7.294229      15.340640       4.453166
       0.207000       7.375074      15.497557       4.554250
       0.208000       7.456680      15.655468       4.657481
       0.209000       7.539050      15.814356       4.762899
       0.210000       7.622187      15.974205       4.870543
       0.211000       7.706091      16.134995       4.980453
       0.212000       7.790765      16.296709       5.092669
       0.213000       7.876210      16.459326       5.207233
       0.214000       7.962428      16.622825       5.324186
       0.215000       8.049419      16.787182       5.443568
       0.216000       8.137183      16.952375       5.565421
       0.217000       8.225723      17.118377       5.689789
       0.218000       8.315036      17.285164       5.816712
       0.219000       8.405125      17.452707       5.946234
       0.220000       8.495988      17.620978       6.078397
       0.221000       8.587625      17.789946       6.213245
       0.222000       8.680034      17.959581       6.350821
       0.223000       8.773215      18.129847       6.491168
       0.224000       8.867166      18.300712       6.634330
       0.225000       8.961885      18.472140       6.780351
       0.226000       9.057370      18.644091       6.929274
       0.227000       9.153619      18.816529       7.081142
       0.228000       9.250628      18.989411       7.236001
       0.229000       9.348393      19.162696       7.393893
       0.230000       9.446912      19.336339       7.554862
       0.231000       9.546180      19.510294       7.718952
       0.232000       9.646193      19.684515       7.886206
       0.233000       9.746945      19.858952       8.056668
       0.234000       9.848431      20.033553       8.230380
       0.235000       9.950645      20.208266       8.407385
       0.236000      10.053581      20.383036       8.587725
       0.237000      10.157232      20.557807       8.771443
       0.238000      10.261590      20.732519       8.958579
       0.239000      10.366648      20.907112       9.149174
       0.240000      10.472397      21.081523       9.343270
       0.241000      10.578827      21.255688       9.540905
       0.242000      10.685931      21.429540       9.742118
       0.243000      10.793696      21.603011       9.946949
       0.244000      10.902113      21.776028      10.155433
       0.245000      11.011171      21.948521      10.367608
       0.246000      11.120856      22.120413      10.583509
       0.247000      11.231157      22.291626      10.803170
